P_SWITCH_YEAR,P_PFPR,P_TACT,FREQ_580Y_2032,PFPR_2032,TFR_10Y,Run
2026,0.001,ALAQ,0.108108,0.0001145,0.096994258,run68
2026,0.001,ALAQ,0.0446429,0.0000535,0.08011545,run69
2026,0.001,ALAQ,0.0943396,0.000087,0.083580284,run7
2026,0.001,ALAQ,0.321792,0.0002105,0.084978014,run70
2026,0.001,ALAQ,0.626566,0.0001735,0.086197671,run71
2026,0.001,ALAQ,0.0692124,0.0001665,0.092430783,run72
2026,0.001,ALAQ,0.817398,0.0005505,0.200896181,run73
2026,0.001,ALAQ,0.511364,0.0003755,0.116359991,run74
2026,0.001,ALAQ,0.0121359,0.000175,0.091376301,run75
2026,0.001,ALAQ,0.090625,0.0001265,0.091643031,run76
2026,0.001,ALAQ,0.381418,0.00018,0.145343407,run77
2026,0.001,ALAQ,0.0234375,0.000112,0.095634954,run78
2026,0.001,ALAQ,0.0869565,0.0001495,0.091496041,run79
2026,0.001,ALAQ,0.0580913,0.000104,0.105845247,run8
2026,0.001,ALAQ,0.0104712,0.0000855,0.092305797,run80
2026,0.001,ALAQ,0.288889,0.000268,0.095848524,run81
2026,0.001,ALAQ,0.0144928,0.00009,0.095243492,run82
2026,0.001,ALAQ,0.0208333,0.0000235,0.08528129,run83
2026,0.001,ALAQ,0.213052,0.00023,0.089532286,run84
2026,0.001,ALAQ,0.0194175,0.000173,0.081469123,run85
2026,0.001,ALAQ,0.0184615,0.0001455,0.088736785,run86
2026,0.001,ALAQ,0.625373,0.000279,0.131607796,run87
2026,0.001,ALAQ,0.919962,0.0004585,0.179847494,run88
2026,0.001,ALAQ,0.184466,0.000179,0.095158446,run89
2026,0.001,ALAQ,0.152778,0.0000305,0.09893077,run9
2026,0.001,ALAQ,0.0583554,0.0001615,0.096194777,run90
2026,0.001,ALAQ,0.133333,0.000062,0.081005445,run91
2026,0.001,ALAQ,0.392638,0.000067,0.079911748,run92
2026,0.001,ALAQ,0.10274,0.000063,0.089761642,run93
2026,0.001,ALAQ,0.635057,0.000431,0.138010384,run94
2026,0.001,ALAQ,0.269287,0.0003005,0.092567248,run95
2026,0.001,ALAQ,0.202312,0.0000725,0.084493126,run96
2026,0.001,ALAQ,0.100649,0.0001275,0.094060863,run97
2026,0.001,ALAQ,0.0899796,0.000217,0.088862763,run98
2026,0.001,ALAQ,0.00716846,0.0001305,0.079073481,run99
2027,0.001,ALAQ,0.59542,0.0000495,0.08901951,run1
2027,0.001,ALAQ,0.275168,0.000067,0.076166659,run10
2027,0.001,ALAQ,0.0585106,0.0000815,0.095892244,run100
2027,0.001,ALAQ,0.61761,0.00034,0.170355038,run11
2027,0.001,ALAQ,0.0600858,0.000099,0.087005514,run12
2027,0.001,ALAQ,0.0806452,0.0000305,0.086362699,run13
2027,0.001,ALAQ,0.0123457,0.000138,0.075873459,run14
2027,0.001,ALAQ,0.551651,0.000387,0.156388601,run15
2027,0.001,ALAQ,0.0923483,0.000169,0.093534206,run16
2027,0.001,ALAQ,0.0116959,0.000147,0.098060311,run17
2027,0.001,ALAQ,0.701794,0.0001855,0.138870898,run18
2027,0.001,ALAQ,0.168067,0.0000545,0.087944884,run19
2027,0.001,ALAQ,0.155216,0.000157,0.103395724,run2
2027,0.001,ALAQ,0.113475,0.0000625,0.084881412,run20
2027,0.001,ALAQ,0.037037,0.0000455,0.074110525,run21
2027,0.001,ALAQ,0.20979,0.000064,0.082712246,run22
2027,0.001,ALAQ,0.672078,0.000138,0.10983693,run23
2027,0.001,ALAQ,0.0779221,0.000098,0.081611669,run24
2027,0.001,ALAQ,0.73756,0.0005235,0.149297137,run25
2027,0.001,ALAQ,0.190828,0.00029,0.087442142,run26
2027,0.001,ALAQ,0.209622,0.0001265,0.0978026,run27
2027,0.001,ALAQ,0.687435,0.0004175,0.178931462,run28
2027,0.001,ALAQ,0.143357,0.000123,0.104277679,run29
2027,0.001,ALAQ,0.166181,0.000154,0.096686233,run3
2027,0.001,ALAQ,0.54023,0.000042,0.076941566,run30
2027,0.001,ALAQ,0.321875,0.000142,0.084058306,run31
2027,0.001,ALAQ,0.684211,0.0000515,0.083620408,run32
2027,0.001,ALAQ,0.310997,0.0002345,0.106066329,run33
2027,0.001,ALAQ,0.71875,0.0000475,0.089048396,run34
2027,0.001,ALAQ,0.847125,0.000604,0.167717064,run35
2027,0.001,ALAQ,0.623722,0.000204,0.106576886,run36
2027,0.001,ALAQ,0.788288,0.000091,0.08635377,run37
2027,0.001,ALAQ,0.0517241,0.0000265,0.078684807,run38
2027,0.001,ALAQ,0.027027,0.0000795,0.076816775,run39
2027,0.001,ALAQ,0.0577508,0.0001405,0.078029241,run4
2027,0.001,ALAQ,0.558201,0.0001625,0.137723634,run40
2027,0.001,ALAQ,0.109244,0.000056,0.09106428,run41
2027,0.001,ALAQ,0.497959,0.000311,0.120575585,run42
2027,0.001,ALAQ,0.500732,0.0003025,0.123258911,run43
2027,0.001,ALAQ,0.0165746,0.000163,0.083602036,run44
2027,0.001,ALAQ,0.0181818,0.000095,0.080477604,run45
2027,0.001,ALAQ,0.355705,0.00013,0.085890826,run46
2027,0.001,ALAQ,0.21978,0.000041,0.095688023,run47
2027,0.001,ALAQ,0.137045,0.000204,0.089914742,run48
2027,0.001,ALAQ,0.0206186,0.000085,0.09118927,run49
2027,0.001,ALAQ,0.0365854,0.000068,0.089319808,run5
2027,0.001,ALAQ,0.222222,0.0000135,0.065769537,run50
2027,0.001,ALAQ,0.143187,0.0001855,0.081568101,run51
2027,0.001,ALAQ,0.0906516,0.0001415,0.074643396,run52
2027,0.001,ALAQ,0.333333,0.000047,0.103956154,run53
2027,0.001,ALAQ,0.614237,0.0003615,0.145559196,run54
2027,0.001,ALAQ,0.557895,0.00008,0.072896152,run55
2027,0.001,ALAQ,0.221198,0.00029,0.105784397,run56
2027,0.001,ALAQ,0.790631,0.0004535,0.214084751,run57
2027,0.001,ALAQ,0.156749,0.000298,0.093400664,run58
2027,0.001,ALAQ,0.529412,0.0003215,0.102399644,run59
2027,0.001,ALAQ,0.333333,0.00001,0.078424928,run6
2027,0.001,ALAQ,0,0.000049,0.082941978,run60
2027,0.001,ALAQ,0.771102,0.0003055,0.142033922,run61
2027,0.001,ALAQ,0.0757576,0.00003,0.08126744,run62
2027,0.001,ALAQ,0.35102,0.0001025,0.08983462,run63
2027,0.001,ALAQ,0.296482,0.0001685,0.119845759,run64
2027,0.001,ALAQ,0.0701754,0.000096,0.077875604,run65
2027,0.001,ALAQ,0.458564,0.0000795,0.101810343,run66
2027,0.001,ALAQ,0.263889,0.000028,0.114944682,run67
2027,0.001,ALAQ,0.431894,0.00013,0.147596784,run68
2027,0.001,ALAQ,0.00694444,0.000124,0.080715716,run69
2027,0.001,ALAQ,0.103896,0.000093,0.084005594,run7
2027,0.001,ALAQ,0.344444,0.000041,0.085911322,run70
2027,0.001,ALAQ,0.1,0.0000255,0.074258289,run71
2027,0.001,ALAQ,0.197917,0.000044,0.085763546,run72
2027,0.001,ALAQ,0.322751,0.000082,0.080836697,run73
2027,0.001,ALAQ,0.123053,0.0002635,0.101779224,run74
2027,0.001,ALAQ,0.411765,0.0000605,0.087892225,run75
2027,0.001,ALAQ,0.147059,0.000091,0.088029626,run76
2027,0.001,ALAQ,0.207921,0.0001265,0.092496266,run77
2027,0.001,ALAQ,0.116279,0.0000345,0.090428405,run78
2027,0.001,ALAQ,0.314578,0.0001685,0.082250238,run79
2027,0.001,ALAQ,0.805497,0.000203,0.16537317,run8
2027,0.001,ALAQ,0.0139442,0.0002105,0.093706566,run80
2027,0.001,ALAQ,0.113869,0.0003035,0.092522868,run81
2027,0.001,ALAQ,0.481013,0.0000715,0.084442189,run82
2027,0.001,ALAQ,0.0720339,0.000106,0.090226166,run83
2027,0.001,ALAQ,0.147541,0.00008,0.08619097,run84
2027,0.001,ALAQ,0.403382,0.0001695,0.085093188,run85
2027,0.001,ALAQ,0.464789,0.0000645,0.083018995,run86
2027,0.001,ALAQ,0.109091,0.000333,0.088611819,run87
2027,0.001,ALAQ,0.187879,0.000069,0.095894288,run88
2027,0.001,ALAQ,0.262774,0.000058,0.077466596,run89
2027,0.001,ALAQ,0.24507,0.0001445,0.088070242,run9
2027,0.001,ALAQ,0.0502092,0.000105,0.088813882,run90
2027,0.001,ALAQ,0.11898,0.0001495,0.091761459,run91
2027,0.001,ALAQ,0.0519288,0.000283,0.0846243,run92
2027,0.001,ALAQ,0.798742,0.000205,0.166435205,run93
2027,0.001,ALAQ,0.169399,0.0000785,0.070014848,run94
2027,0.001,ALAQ,0.153846,0.000012,0.072547886,run95
2027,0.001,ALAQ,0.0584416,0.000065,0.098080488,run96
2027,0.001,ALAQ,0.294118,0.0002745,0.102800547,run97
2027,0.001,ALAQ,0.10443,0.0001365,0.080640469,run98
2027,0.001,ALAQ,0.196035,0.0001965,0.084839129,run99
2022,0.01,ALAQ,0.0765335,0.001508,0.09422911,run1
2022,0.01,ALAQ,0.421605,0.001975,0.09522685,run10
2022,0.01,ALAQ,0.23777,0.001528,0.100350325,run100
2022,0.01,ALAQ,0.0940989,0.001611,0.095627339,run11
2022,0.01,ALAQ,0.0337079,0.001352,0.090422645,run12
2022,0.01,ALAQ,0.080886,0.001728,0.093491472,run13
2022,0.01,ALAQ,0.130332,0.0017095,0.094258398,run14
2022,0.01,ALAQ,0.179156,0.001241,0.090325312,run15
2022,0.01,ALAQ,0.308072,0.002003,0.099137933,run16
2022,0.01,ALAQ,0.0940741,0.001747,0.093067781,run17
2022,0.01,ALAQ,0.312311,0.001711,0.096242783,run18
2022,0.01,ALAQ,0.186492,0.0016715,0.094801369,run19
2022,0.01,ALAQ,0.180889,0.001554,0.094063642,run2
2022,0.01,ALAQ,0.259851,0.001592,0.096819847,run20
2022,0.01,ALAQ,0.183699,0.0017105,0.099655991,run21
2022,0.01,ALAQ,0.192346,0.0017105,0.092341082,run22
2022,0.01,ALAQ,0.166843,0.001608,0.094301937,run23
2022,0.01,ALAQ,0.149921,0.001635,0.095969144,run24
2022,0.01,ALAQ,0.154684,0.0017255,0.093443117,run25
2022,0.01,ALAQ,0.0934326,0.001261,0.092892344,run26
2022,0.01,ALAQ,0.343203,0.00176,0.097045486,run27
2022,0.01,ALAQ,0.104014,0.001464,0.091183616,run28
2022,0.01,ALAQ,0.0652921,0.000989,0.089873026,run29
2022,0.01,ALAQ,0.134278,0.0016845,0.095098403,run3
2022,0.01,ALAQ,0.179412,0.001404,0.095991388,run30
2022,0.01,ALAQ,0.24328,0.0019395,0.095585501,run31
2022,0.01,ALAQ,0.0639864,0.001508,0.090228349,run32
2022,0.01,ALAQ,0.0943372,0.001701,0.091747731,run33
2022,0.01,ALAQ,0.133287,0.001801,0.094403932,run34
2022,0.01,ALAQ,0.345568,0.0019255,0.095525271,run35
2022,0.01,ALAQ,0.201021,0.001756,0.09622193,run36
2022,0.01,ALAQ,0.229548,0.001405,0.096332707,run37
2022,0.01,ALAQ,0.0963569,0.0016255,0.093000214,run38
2022,0.01,ALAQ,0.0804639,0.0012185,0.091665163,run39
2022,0.01,ALAQ,0.131892,0.0017625,0.092874745,run4
2022,0.01,ALAQ,0.121797,0.001407,0.089928385,run40
2022,0.01,ALAQ,0.135772,0.0012055,0.094720769,run41
2022,0.01,ALAQ,0.315968,0.001718,0.097009319,run42
2022,0.01,ALAQ,0.188996,0.002002,0.095255253,run43
2022,0.01,ALAQ,0.122232,0.0014635,0.093252524,run44
2022,0.01,ALAQ,0.0606802,0.001882,0.092565373,run45
2022,0.01,ALAQ,0.231471,0.0015375,0.093687188,run46
2022,0.01,ALAQ,0.104749,0.0015155,0.093295642,run47
2022,0.01,ALAQ,0.0632814,0.0016385,0.092844888,run48
2022,0.01,ALAQ,0.158641,0.001733,0.09512082,run49
2022,0.01,ALAQ,0.230934,0.0014155,0.095190613,run5
2022,0.01,ALAQ,0.347229,0.001679,0.094376325,run50
2022,0.01,ALAQ,0.210045,0.0017155,0.091332179,run51
2022,0.01,ALAQ,0.174148,0.001269,0.093340213,run52
2022,0.01,ALAQ,0.0706309,0.00152,0.09227361,run53
2022,0.01,ALAQ,0.122167,0.0016545,0.093124931,run54
2022,0.01,ALAQ,0.118845,0.001623,0.094337664,run55
2022,0.01,ALAQ,0.231972,0.001892,0.094087256,run56
2022,0.01,ALAQ,0.271416,0.0014795,0.097384343,run57
2022,0.01,ALAQ,0.286721,0.0015895,0.094263781,run58
2022,0.01,ALAQ,0.175578,0.0017295,0.093150421,run59
2022,0.01,ALAQ,0.125061,0.001757,0.094499201,run6
2022,0.01,ALAQ,0.138564,0.001349,0.093463306,run60
2022,0.01,ALAQ,0.336246,0.001972,0.098760073,run61
2022,0.01,ALAQ,0.160263,0.0015945,0.093207812,run62
2022,0.01,ALAQ,0.189789,0.0016685,0.087715291,run63
2022,0.01,ALAQ,0.120318,0.0013015,0.090368413,run64
2022,0.01,ALAQ,0.184789,0.00147,0.095883988,run65
2022,0.01,ALAQ,0.262819,0.0019865,0.09357557,run66
2022,0.01,ALAQ,0.237087,0.001949,0.096442921,run67
2022,0.01,ALAQ,0.15582,0.0018145,0.093779718,run68
2022,0.01,ALAQ,0.204524,0.001786,0.097266187,run69
2022,0.01,ALAQ,0.141664,0.0011705,0.095155724,run7
2022,0.01,ALAQ,0.223961,0.0018515,0.092142693,run70
2022,0.01,ALAQ,0.224741,0.0017565,0.097687493,run71
2022,0.01,ALAQ,0.114313,0.001604,0.08968323,run72
2022,0.01,ALAQ,0.159873,0.001344,0.091028143,run73
2022,0.01,ALAQ,0.193819,0.001563,0.095397538,run74
2022,0.01,ALAQ,0.272251,0.001617,0.09770924,run75
2022,0.01,ALAQ,0.0963578,0.001873,0.09486107,run76
2022,0.01,ALAQ,0.135389,0.001641,0.094202116,run77
2022,0.01,ALAQ,0.150319,0.001394,0.097170586,run78
2022,0.01,ALAQ,0.166045,0.0015055,0.091875205,run79
2022,0.01,ALAQ,0.184277,0.002043,0.09543367,run8
2022,0.01,ALAQ,0.120845,0.0013565,0.093072579,run80
2022,0.01,ALAQ,0.185497,0.001534,0.095940755,run81
2022,0.01,ALAQ,0.184697,0.001353,0.095350736,run82
2022,0.01,ALAQ,0.168314,0.0015795,0.092625056,run83
2022,0.01,ALAQ,0.0309309,0.001403,0.092771344,run84
2022,0.01,ALAQ,0.200677,0.0016245,0.093744811,run85
2022,0.01,ALAQ,0.0934579,0.0014635,0.093805669,run86
2022,0.01,ALAQ,0.124219,0.0019135,0.09322374,run87
2022,0.01,ALAQ,0.0958606,0.001385,0.093584891,run88
2022,0.01,ALAQ,0.196104,0.0019655,0.095913843,run89
2022,0.01,ALAQ,0.12958,0.0014625,0.093925978,run9
2022,0.01,ALAQ,0.214181,0.002312,0.095763663,run90
2022,0.01,ALAQ,0.202973,0.0015955,0.098148441,run91
2022,0.01,ALAQ,0.219695,0.001808,0.093730066,run92
2022,0.01,ALAQ,0.190951,0.0020155,0.0974664,run93
2022,0.01,ALAQ,0.120545,0.0017255,0.090910142,run94
2022,0.01,ALAQ,0.191195,0.0016895,0.095031791,run95
2022,0.01,ALAQ,0.364719,0.00154,0.097535326,run96
2022,0.01,ALAQ,0.304338,0.0018255,0.095300213,run97
2022,0.01,ALAQ,0.167943,0.0014935,0.094267628,run98
2022,0.01,ALAQ,0.203574,0.0017485,0.097466881,run99
2023,0.01,ALAQ,0.150682,0.0018,0.096469096,run1
2023,0.01,ALAQ,0.053188,0.0013195,0.093086791,run10
2023,0.01,ALAQ,0.145663,0.001413,0.095206542,run100
2023,0.01,ALAQ,0.144593,0.001641,0.095147485,run11
2023,0.01,ALAQ,0.0970418,0.001176,0.092757226,run12
2023,0.01,ALAQ,0.151584,0.001308,0.09303988,run13
2023,0.01,ALAQ,0.21441,0.001483,0.098397476,run14
2023,0.01,ALAQ,0.185747,0.001618,0.094501503,run15
2023,0.01,ALAQ,0.194598,0.0015515,0.094825181,run16
2023,0.01,ALAQ,0.121253,0.001595,0.09709166,run17
2023,0.01,ALAQ,0.177713,0.001395,0.089808352,run18
2023,0.01,ALAQ,0.105563,0.0016975,0.093882125,run19
2023,0.01,ALAQ,0.115238,0.0020025,0.092087849,run2
2023,0.01,ALAQ,0.145879,0.0017435,0.088715403,run20
2023,0.01,ALAQ,0.0733591,0.001447,0.088935204,run21
2023,0.01,ALAQ,0.0970372,0.0015845,0.096705118,run22
2023,0.01,ALAQ,0.216566,0.0015715,0.09737438,run23
2023,0.01,ALAQ,0.268383,0.002046,0.100278615,run24
2023,0.01,ALAQ,0.333083,0.0022965,0.1013926,run25
2023,0.01,ALAQ,0.190914,0.0016695,0.09604349,run26
2023,0.01,ALAQ,0.163467,0.0015695,0.096074435,run27
2023,0.01,ALAQ,0.165089,0.001045,0.095255596,run28
2023,0.01,ALAQ,0.104219,0.001182,0.092606573,run29
2023,0.01,ALAQ,0.243009,0.0015475,0.095440725,run3
2023,0.01,ALAQ,0.111074,0.00191,0.09275151,run30
2023,0.01,ALAQ,0.147323,0.0014865,0.091194411,run31
2023,0.01,ALAQ,0.224092,0.001755,0.095518825,run32
2023,0.01,ALAQ,0.414894,0.0018305,0.100327234,run33
2023,0.01,ALAQ,0.0693585,0.0015035,0.089916319,run34
2023,0.01,ALAQ,0.282695,0.0023185,0.097280508,run35
2023,0.01,ALAQ,0.209741,0.001636,0.097291134,run36
2023,0.01,ALAQ,0.0581017,0.0014435,0.089339211,run37
2023,0.01,ALAQ,0.1459,0.001985,0.096238184,run38
2023,0.01,ALAQ,0.271195,0.001706,0.094582967,run39
2023,0.01,ALAQ,0.10508,0.0012425,0.092757379,run4
2023,0.01,ALAQ,0.162695,0.0014525,0.093376068,run40
2023,0.01,ALAQ,0.101667,0.0020835,0.092486586,run41
2023,0.01,ALAQ,0.0883237,0.001877,0.094239017,run42
2023,0.01,ALAQ,0.0988869,0.001665,0.090831747,run43
2023,0.01,ALAQ,0.232224,0.0014845,0.094499838,run44
2023,0.01,ALAQ,0.209332,0.002358,0.098517565,run45
2023,0.01,ALAQ,0.195983,0.001957,0.092574832,run46
2023,0.01,ALAQ,0.349228,0.0018555,0.100968394,run47
2023,0.01,ALAQ,0.192742,0.0017705,0.099895269,run48
2023,0.01,ALAQ,0.083509,0.0016295,0.088268237,run49
2023,0.01,ALAQ,0.181881,0.0018805,0.093909209,run5
2023,0.01,ALAQ,0.186511,0.001469,0.097709396,run50
2023,0.01,ALAQ,0.1556,0.001371,0.099932486,run51
2023,0.01,ALAQ,0.0983024,0.001081,0.090875147,run52
2023,0.01,ALAQ,0.103956,0.0018145,0.095016115,run53
2023,0.01,ALAQ,0.0900106,0.0012175,0.092166466,run54
2023,0.01,ALAQ,0.173286,0.001214,0.093408662,run55
2023,0.01,ALAQ,0.174242,0.001679,0.091606306,run56
2023,0.01,ALAQ,0.137769,0.0013025,0.093431636,run57
2023,0.01,ALAQ,0.0818326,0.0016465,0.088842903,run58
2023,0.01,ALAQ,0.172068,0.0017585,0.095696192,run59
2023,0.01,ALAQ,0.0588235,0.0015605,0.088515303,run6
2023,0.01,ALAQ,0.242805,0.001919,0.095037338,run60
2023,0.01,ALAQ,0.306865,0.0016375,0.097653195,run61
2023,0.01,ALAQ,0.214483,0.001875,0.097999161,run62
2023,0.01,ALAQ,0.196014,0.001558,0.094862321,run63
2023,0.01,ALAQ,0.195504,0.0015165,0.096077017,run64
2023,0.01,ALAQ,0.110845,0.0019775,0.092569535,run65
2023,0.01,ALAQ,0.144654,0.00163,0.091902241,run66
2023,0.01,ALAQ,0.173813,0.002031,0.096801537,run67
2023,0.01,ALAQ,0.177991,0.001745,0.09510522,run68
2023,0.01,ALAQ,0.138525,0.001224,0.091697213,run69
2023,0.01,ALAQ,0.0723728,0.0012965,0.09325036,run7
2023,0.01,ALAQ,0.136082,0.001626,0.088020423,run70
2023,0.01,ALAQ,0.114509,0.00185,0.091999646,run71
2023,0.01,ALAQ,0.157766,0.001679,0.091439194,run72
2023,0.01,ALAQ,0.215813,0.001522,0.09018136,run73
2023,0.01,ALAQ,0.194386,0.0016335,0.089871988,run74
2023,0.01,ALAQ,0.103729,0.0016565,0.093242029,run75
2023,0.01,ALAQ,0.187749,0.00163,0.09546806,run76
2023,0.01,ALAQ,0.194672,0.0018655,0.093893789,run77
2023,0.01,ALAQ,0.152139,0.001329,0.093289164,run78
2023,0.01,ALAQ,0.168981,0.0014175,0.092396764,run79
2023,0.01,ALAQ,0.185237,0.001223,0.093223556,run8
2023,0.01,ALAQ,0.260225,0.0012725,0.096086705,run80
2023,0.01,ALAQ,0.114754,0.0012975,0.090933138,run81
2023,0.01,ALAQ,0.0929855,0.001734,0.092683269,run82
2023,0.01,ALAQ,0.22824,0.0022635,0.097324592,run83
2023,0.01,ALAQ,0.174422,0.0016695,0.091909298,run84
2023,0.01,ALAQ,0.0967742,0.001238,0.09185447,run85
2023,0.01,ALAQ,0.180838,0.001769,0.092227957,run86
2023,0.01,ALAQ,0.143408,0.001967,0.092755654,run87
2023,0.01,ALAQ,0.113636,0.001698,0.095987693,run88
2023,0.01,ALAQ,0.239029,0.0015515,0.097966426,run89
2023,0.01,ALAQ,0.109254,0.0014015,0.092284599,run9
2023,0.01,ALAQ,0.23338,0.001524,0.0927045,run90
2023,0.01,ALAQ,0.059675,0.001683,0.094387868,run91
2023,0.01,ALAQ,0.153597,0.0015605,0.09188074,run92
2023,0.01,ALAQ,0.286254,0.0015375,0.098356081,run93
2023,0.01,ALAQ,0.292178,0.001652,0.095117235,run94
2023,0.01,ALAQ,0.218495,0.001434,0.094345726,run95
2023,0.01,ALAQ,0.196502,0.0020855,0.094552826,run96
2023,0.01,ALAQ,0.0927136,0.0017485,0.089357545,run97
2023,0.01,ALAQ,0.155155,0.0013045,0.095664418,run98
2023,0.01,ALAQ,0.109566,0.00155,0.091803848,run99
2024,0.01,ALAQ,0.176537,0.001673,0.091420118,run1
2024,0.01,ALAQ,0.339795,0.002007,0.105940795,run10
2024,0.01,ALAQ,0.101986,0.001591,0.093586947,run100
2024,0.01,ALAQ,0.099835,0.001559,0.092914543,run11
2024,0.01,ALAQ,0.283229,0.0014995,0.09466307,run12
2024,0.01,ALAQ,0.105248,0.0014725,0.090117989,run13
2024,0.01,ALAQ,0.15267,0.001881,0.095002668,run14
2024,0.01,ALAQ,0.114703,0.001231,0.091150774,run15
2024,0.01,ALAQ,0.191386,0.0014865,0.094727833,run16
2024,0.01,ALAQ,0.211254,0.0013045,0.093348885,run17
2024,0.01,ALAQ,0.39314,0.002201,0.111747157,run18
2024,0.01,ALAQ,0.265847,0.002275,0.097688105,run19
2024,0.01,ALAQ,0.200574,0.001947,0.091445224,run2
2024,0.01,ALAQ,0.168655,0.001594,0.089357574,run20
2024,0.01,ALAQ,0.189403,0.00182,0.092039062,run21
2024,0.01,ALAQ,0.246137,0.001797,0.094450971,run22
2024,0.01,ALAQ,0.259084,0.0020895,0.09292015,run23
2024,0.01,ALAQ,0.311116,0.001847,0.099713273,run24
2024,0.01,ALAQ,0.158788,0.001274,0.090435612,run25
2024,0.01,ALAQ,0.298157,0.001546,0.09969977,run26
2024,0.01,ALAQ,0.276695,0.0021475,0.10154097,run27
2024,0.01,ALAQ,0.0944789,0.001453,0.09381049,run28
2024,0.01,ALAQ,0.186738,0.001365,0.094326434,run29
2024,0.01,ALAQ,0.21124,0.001273,0.095144396,run3
2024,0.01,ALAQ,0.120122,0.001622,0.092453651,run30
2024,0.01,ALAQ,0.182497,0.001908,0.099627764,run31
2024,0.01,ALAQ,0.218382,0.001565,0.0964304,run32
2024,0.01,ALAQ,0.426288,0.002202,0.104398647,run33
2024,0.01,ALAQ,0.279538,0.001583,0.093313836,run34
2024,0.01,ALAQ,0.342496,0.0019905,0.098523065,run35
2024,0.01,ALAQ,0.134454,0.001027,0.092019369,run36
2024,0.01,ALAQ,0.19452,0.0014475,0.091551674,run37
2024,0.01,ALAQ,0.0487239,0.0014855,0.092814512,run38
2024,0.01,ALAQ,0.360552,0.00188,0.099086198,run39
2024,0.01,ALAQ,0.186375,0.001982,0.09197852,run4
2024,0.01,ALAQ,0.384033,0.0023235,0.104743727,run40
2024,0.01,ALAQ,0.198502,0.0018585,0.095307226,run41
2024,0.01,ALAQ,0.120475,0.001442,0.089209569,run42
2024,0.01,ALAQ,0.122358,0.0018415,0.08840894,run43
2024,0.01,ALAQ,0.181441,0.0014505,0.096509133,run44
2024,0.01,ALAQ,0.100386,0.001315,0.089809136,run45
2024,0.01,ALAQ,0.191557,0.0017125,0.092726793,run46
2024,0.01,ALAQ,0.184906,0.001373,0.096686285,run47
2024,0.01,ALAQ,0.294391,0.001607,0.099660504,run48
2024,0.01,ALAQ,0.280518,0.001908,0.098302851,run49
2024,0.01,ALAQ,0.309332,0.001743,0.096263025,run5
2024,0.01,ALAQ,0.100635,0.0019375,0.093686913,run50
2024,0.01,ALAQ,0.207883,0.002044,0.09902284,run51
2024,0.01,ALAQ,0.112545,0.001201,0.090800215,run52
2024,0.01,ALAQ,0.0740523,0.0014685,0.090380974,run53
2024,0.01,ALAQ,0.23249,0.001447,0.097360885,run54
2024,0.01,ALAQ,0.157354,0.001373,0.092057032,run55
2024,0.01,ALAQ,0.109057,0.0011485,0.089162865,run56
2024,0.01,ALAQ,0.290073,0.0018945,0.100402186,run57
2024,0.01,ALAQ,0.117774,0.00156,0.092193866,run58
2024,0.01,ALAQ,0.145663,0.001579,0.091554206,run59
2024,0.01,ALAQ,0.125097,0.001124,0.089913093,run6
2024,0.01,ALAQ,0.217485,0.001599,0.09717039,run60
2024,0.01,ALAQ,0.129144,0.0017295,0.09247605,run61
2024,0.01,ALAQ,0.135828,0.0016465,0.092714372,run62
2024,0.01,ALAQ,0.221817,0.0016255,0.094379248,run63
2024,0.01,ALAQ,0.133123,0.001355,0.090683965,run64
2024,0.01,ALAQ,0.410171,0.0019355,0.105476243,run65
2024,0.01,ALAQ,0.26424,0.0021015,0.103336543,run66
2024,0.01,ALAQ,0.107332,0.0017785,0.09279263,run67
2024,0.01,ALAQ,0.135115,0.0017075,0.093893123,run68
2024,0.01,ALAQ,0.105831,0.001721,0.091344837,run69
2024,0.01,ALAQ,0.283485,0.0013095,0.092099947,run7
2024,0.01,ALAQ,0.137374,0.0016745,0.095770646,run70
2024,0.01,ALAQ,0.310929,0.0014195,0.09523722,run71
2024,0.01,ALAQ,0.184488,0.0015205,0.09638023,run72
2024,0.01,ALAQ,0.152497,0.0016735,0.096911012,run73
2024,0.01,ALAQ,0.150366,0.0016375,0.09321126,run74
2024,0.01,ALAQ,0.0352548,0.001711,0.092903431,run75
2024,0.01,ALAQ,0.11441,0.0016225,0.091743977,run76
2024,0.01,ALAQ,0.148994,0.0016615,0.095335742,run77
2024,0.01,ALAQ,0.148561,0.001923,0.092901206,run78
2024,0.01,ALAQ,0.195316,0.001835,0.093851553,run79
2024,0.01,ALAQ,0.176876,0.0021555,0.100266464,run8
2024,0.01,ALAQ,0.148237,0.001409,0.090707593,run80
2024,0.01,ALAQ,0.124644,0.0010635,0.090971944,run81
2024,0.01,ALAQ,0.169508,0.0017615,0.092575154,run82
2024,0.01,ALAQ,0.0618615,0.0015135,0.09593113,run83
2024,0.01,ALAQ,0.159848,0.0015555,0.092281543,run84
2024,0.01,ALAQ,0.246634,0.0013995,0.098023219,run85
2024,0.01,ALAQ,0.200827,0.001447,0.093419203,run86
2024,0.01,ALAQ,0.228319,0.0020835,0.100238327,run87
2024,0.01,ALAQ,0.116004,0.0012185,0.092017978,run88
2024,0.01,ALAQ,0.159401,0.001859,0.091727513,run89
2024,0.01,ALAQ,0.109499,0.0015845,0.091994578,run9
2024,0.01,ALAQ,0.191033,0.00165,0.094036507,run90
2024,0.01,ALAQ,0.119828,0.0018105,0.092633722,run91
